text,label
". . . perhaps the heaviest , most joyless movie ever made about giant dragons taking over the world .",0
a psychic journey deep into the very fabric of iranian . . . life .,1
a worthwhile way to spend two hours .,1
kept aloft largely by a comically adept ensemble .,1
as simple and innocent a movie as you can imagine . this is a movie you can trust .,1
stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time .,0
"never having seen the first two films in the series , i can't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days .",0
"that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .",1
passably entertaining but also mechanical and joyless .,0
"anemic , pretentious .",0
"because eight legged freaks is partly an homage to them , tarantula and other low- budget b-movie thrillers of the 1950s and '60s , the movie is a silly ( but not sophomoric ) romp through horror and hellish conditions .",1
"kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .",0
"an unsettling , memorable cinematic experience that does its predecessors proud .",1
"as it abruptly crosscuts among the five friends , it fails to lend the characters' individual stories enough dramatic resonance to make us care about them .",0
sensitive though not quite revelatory documentary .,0
it uses the pain and violence of war as background material for color .,0
"a playful iranian parable about openness , particularly the need for people of diverse political perspectives to get along despite their ideological differences .",1
"unspools like a highbrow , low-key , 102-minute infomercial , blending entrepreneurial zeal with the testimony of satisfied customers .",0
"it's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress .",0
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive .",1
"[director] o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short .",0
just a bunch of good actors flailing around in a caper that's neither original nor terribly funny .,0
"drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .",0
"one of the best , most understated performances of [jack nicholson's] career .",1
"evelyn's strong cast and surehanded direction make for a winning , heartwarming yarn .",1
"the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom .",0
"if welles was unhappy at the prospect of the human race splitting in two , he probably wouldn't be too crazy with his great-grandson's movie splitting up in pretty much the same way .",0
"there's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film's simple title .",0
"one of the funniest motion pictures of the year , but . . . also one of the most curiously depressing .",1
"though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial .",1
"and mechanical , kinda like a very goofy museum exhibit",0
"it delivers some chills and sustained unease , but flounders in its quest for deeper meaning .",0
campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .,1
travels a fascinating arc from hope and euphoria to reality and disillusionment .,1
"the entire movie is about a , sad man being and sad .",0
"nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative clichés and telegraphed episodes smell of old soap opera .",0
a modest pleasure that accomplishes its goals with ease and confidence .,1
"it virtually defines a comedy that's strongly mediocre , with funny bits surfacing every once in a while .",0
a moving and solidly entertaining comedy/drama that should bolster director and co-writer juan josé campanella's reputation in the united states .,1
viveka seldahl and sven wollter will touch you to the core in a film you will never forget -- that you should never forget .,1
"behind the snow games and lovable siberian huskies ( plus one sheep dog ) , the picture hosts a parka-wrapped dose of heart .",1
wait for it to hit cable .,0
"bravo for history rewritten , and for the uncompromising knowledge that the highest power of all is the power of love .",1
borrows from other movies like it in the most ordinary and obvious fashion .,0
"like the original , this version is raised a few notches above kiddie fantasy pablum by allen's astringent wit .",1
"a film centering on a traditional indian wedding in contemporary new delhi may not sound like specialized fare , but mira nair's film is an absolute delight for all audiences .",1
"it irritates and saddens me that martin lawrence's latest vehicle can explode obnoxiously into 2 , 500 screens while something of bubba ho-tep's clearly evident quality may end up languishing on a shelf somewhere .",1
ear-splitting exercise in formula crash-and-bash action .,0
"the problems of the people in love in the time of money are hardly specific to their era . they just have problems , which are neither original nor are presented in convincing way .",0
"be prepared to cling to the edge of your seat , tense with suspense . the ring never lets you off the hook .",1
"often overwrought and at times positively irritating , the film turns into an engrossing thriller almost in spite of itself .",1
"hey arnold ! the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ain't pretty .",0
"a swashbuckling tale of love , betrayal , revenge and above all , faith .",1
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise .",1
"if somebody was bored and . . . decided to make a , pretentious version of jesus' son , they'd come up with something like bart freundlich's world traveler .",0
"really is a pan-american movie , with moments of genuine insight into the urban heart .",1
a peculiar misfire that even tunney can't save .,0
the script is a dim-witted pairing of teen-speak and animal gibberish .,0
"a muckraking job , the cinematic equivalent of a legal indictment , and a fairly effective one at that .",1
"if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels authentic .",1
"nothing's at stake , just a twisty double-cross you can smell a mile away--still , the derivative nine queens is lots of fun .",1
gere gives a good performance in a film that doesn't merit it .,0
"why come up with something even quasi-original , when you can pillage from shirley jackson , richard matheson . . . and puke up something like rose red ?",0
"what madonna does here can't properly be called acting -- more accurately , it's moving and it's talking and it's occasionally gesturing , sometimes all at once .",0
tres greek writer and star nia vardalos has crafted here a worldly-wise and very funny script .,1
there was time on that second round to see the subtleties of ramsay's portrait of grief .,1
"the picture seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain .",0
"boisterous , heartfelt comedy .",1
begins as a promising meditation on one of america's most durable obsessions but winds up as a slender cinematic stunt .,0
"the film's appeal has a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth .",1
"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?",0
"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism .",0
"offers no new insight on the matter , nor do its characters exactly spring to life .",0
"in many ways , reminiscent of 1992's unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue .",1
"it is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise .",1
"the plot is very clever , but boyd weighs it down with too many characters and events , all intertwined and far too complicated to keep track of .",0
tsai may be ploughing the same furrow once too often .,0
fluffy neo-noir hiding behind cutesy film references .,0
"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .",0
"it's another video movie photographed like a film , with the lighting that's often written off as indie film naturalism .",0
"like shave ice without the topping , this cinematic snow cone is as innocuous as it is flavorless .",0
"a breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat .",1
"it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .",1
steers turns in a snappy screenplay that curls at the edges ; it's so clever you want to hate it . but he somehow pulls it off .,1
"a spunky , original take on a theme that will resonate with singles of many ages .",1
extremely .,0
"i have to admit i walked out of runteldat . i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",0
the story and the friendship proceeds in such a way that you're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships .,0
"with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .",1
a well acted and well intentioned snoozer .,0
"as [the characters] get more depressed , the story gets more tiresome , especially as it continues to mount a conspicuous effort to be profound .",0
a cumbersome and cliche-ridden movie greased with every emotional device known to man .,0
"intelligent , caustic take on a great writer and dubious human being .",1
i cry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind .,0
"the redeeming feature of chan's films has always been the action , but the stunts in the tuxedo seem tired and , what's worse , routine .",0
what the four feathers lacks is genuine sweep or feeling or even a character worth caring about .,0
the film proves unrelentingly grim -- and equally engrossing .,1
"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation .",0
jackson is always watchable .,1
"the most remarkable ( and frustrating ) thing about world traveler , which opens today in manhattan , is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank .",0
douglas mcgrath's nicholas nickleby does dickens as it should be done cinematically .,1
derailed by writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone .,0
"to my taste , the film's comic characters come perilously close to being amoses and andys for a new generation .",0
"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action .",1
"dazzling and sugar-sweet , a blast of shallow magnificence that only sex , scandal , and a chorus line of dangerous damsels can deliver .",1
damon brings the proper conviction to his role as [jason bourne] .,1
arteta directs one of the best ensemble casts of the year,1
"an ambitiously naturalistic , albeit half-baked , drama about an abused , inner-city autistic teen .",0
"suggests puns about ingredients and soup and somebody being off their noodle , but let's just say the ingredients don't quite add up to a meal .",0
i can't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops .,0
"it doesn't help that the director and cinematographer stephen kazmierski shoot on grungy video , giving the whole thing a dirty , tasteless feel .",0
"if all of eight legged freaks was as entertaining as the final hour , i would have no problem giving it an unqualified recommendation .",0
"performances all around are tops , with the two leads delivering oscar-caliber performances .",1
"i'm sure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test and i must have failed .",0
". . . a story , an old and scary one , about the monsters we make , and the vengeance they take .",1
"a weird , arresting little ride .",1
"an occasionally funny , but overall limp , fish-out-of-water story .",0
"the jokes are flat , and the action looks fake .",0
"it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech .",1
the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience . it has fun being grown up .,1
"it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured .",1
. . . always remains movingly genuine .,1
"this boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of chinese , one which can only qualify as a terrible tragedy .",1
"a superlative b movie -- funny , sexy , and rousing .",1
"the story is a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place - it struck a chord in me .",1
"demonstrates the unusual power of thoughtful , subjective filmmaking .",1
genuinely touching because it's realistic about all kinds of love .,1
a remarkable 179-minute meditation on the nature of revolution .,1
"thoughtless , random , superficial humour and a lot of very scouse accents",0
"this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout . even as the hero of the story rediscovers his passion in life , the mood remains oddly detached .",0
"it smacks of purely commercial motivation , with no great love for the original .",0
"mr . caine and mr . fraser are the whole show here , with their memorable and resourceful performances .",1
"although some viewers will not be able to stomach so much tongue-in-cheek weirdness , those who do will have found a cult favorite to enjoy for a lifetime .",1
the pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies .,1
"like its new england characters , most of whom wander about in thick clouds of denial , the movie eventually gets around to its real emotional business , striking deep chords of sadness .",1
it's not as awful as some of the recent hollywood trip tripe . . . but it's far from a groundbreaking endeavor .,0
"too stupid to be satire , too obviously hateful to be classified otherwise , frank novak's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0
the emotions are raw and will strike a nerve with anyone who's ever had family trauma .,1
there's not enough to sustain the comedy .,0
". . . has freaky scenes where the crew wonder if they're ghosts imagining themselves as alive . it's a sly wink to the others without becoming a postmodern joke , made creepy by its "" men in a sardine can "" warped logic .",1
jackson and co have brought back the value and respect for the term epic cinema .,1
"what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates .",1
"there's a bit of thematic meat on the bones of queen of the damned , as its origins in an anne rice novel dictate , but generally , it's a movie that emphasizes style over character and substance .",0
"the lower your expectations , the more you'll enjoy it .",0
a minor film with major pleasures from portuguese master manoel de oliviera . . .,1
""" looking for leonard "" just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something .",0
the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses .,1
"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",1
i haven't seen such self-amused trash since freddy got fingered .,0
"there are a few chuckles , but not a single gag sequence that really scores , and the stars seem to be in two different movies .",0
outrageousness is all plympton seemed to be going for this time . we miss the quirky amazement that used to come along for an integral part of the ride .,0
what could have been right at home as a nifty plot line in steven soderbergh's traffic fails to arrive at any satisfying destination .,0
"none of this is very original , and it isn't particularly funny .",0
propelled not by characters but by caricatures .,0
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people .",1
phoned-in business as usual .,0
"awesome creatures , breathtaking scenery , and epic battle scenes add up to another 'spectacular spectacle . '",1
never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance .,0
an immensely entertaining look at some of the unsung heroes of 20th century pop music .,1
"one of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .",1
"it's coherent , well shot , and tartly acted , but it wears you down like a dinner guest showing off his doctorate .",0
nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay .,0
"henry bean's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect",1
"chaotic , self-indulgent and remarkably ugly to look at , it's . . . like a series of pretentiously awful student films strung together into one feature-length horror .",0
steve irwin's method is ernest hemmingway at accelerated speed and volume .,1
tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .,1
like leafing through an album of photos accompanied by the sketchiest of captions .,0
it's hard to imagine that even very small children will be impressed by this tired retread .,0
"in the end , the movie bogs down in insignificance , saying nothing about kennedy's assassination and revealing nothing about the pathology it pretends to investigate .",0
"call me a wimp , but i cried , not once , but three times in this animated sweet film .",1
a movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil' bow wow .,1
an excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay .,0
an ultra-low-budget indie debut that smacks more of good intentions than talent .,0
"with a tone as variable as the cinematography , schaeffer's film never settles into the light-footed enchantment the material needs , and the characters' quirks and foibles never jell into charm .",0
"for all its surface frenzy , high crimes should be charged with loitering -- so much on view , so little to offer .",0
"this is mostly well-constructed fluff , which is all it seems intended to be .",1
"notwithstanding my problem with the movie's final half hour , i'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and also the unique way shainberg goes about telling what at heart is a sweet little girl-",1
no way i can believe this load of junk .,0
"a taut , intelligent psychological drama .",1
the viewer takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers .,1
"it's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .",0
one from the heart .,1
"a simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and lack of creativity within .",0
it's a ripper of a yarn and i for one enjoyed the thrill of the chill . naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising her plight and isolation .,1
the ya-ya's have many secrets and one is - the books are better . translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya-ya .,1
"the tasteful little revision works wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story's morals .",1
"ben affleck as jack ryan , tom clancy's intrepid hero ? ridiculous . what's next ? d . j . qualls as indiana jones ? or tom green as han solo ?",0
"the movie enters a realm where few non-porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle .",1
"it's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip .",1
"it's a fine , old-fashioned-movie movie , which is to say it's unburdened by pretensions to great artistic significance .",1
"[javier bardem is] one of the few reasons to watch the film , which director gerardo vera has drenched in swoony music and fever-pitched melodrama .",0
it's all surface psychodramatics .,0
succeeds as a well-made evocation of a subculture .,1
"the sweetest thing , a romantic comedy with outrageous tendencies , may be a mess in a lot of ways . but it does have one saving grace . a lot of its gags and observations reflect a woman's point-of-view .",1
"a few artsy flourishes aside , narc is as gritty as a movie gets these days .",1
"after an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be .",0
"this one is certainly well-meaning , but it's also simple-minded and contrived .",0
a romantic comedy that operates by the rules of its own self-contained universe .,1
"impeccably filmed , sexually charged , but ultimately lacking in substance , not to mention dragged down by a leaden closing act .",0
the gags are often a stitch .,1
this is one of the year's best films .,1
the movie generates plot points with a degree of randomness usually achieved only by lottery drawing .,0
"as adapted by kevin molony from simon leys' novel "" the death of napoleon "" and directed by alan taylor , napoleon's journey is interesting but his parisian rebirth is stillborn",1
it grabs you in the dark and shakes you vigorously for its duration .,1
"let's hope -- shall we ? -- that the 'true story' by which all the queen's men is allegedly "" inspired "" was a lot funnier and more deftly enacted than what's been cobbled together onscreen .",0
"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary .",0
rodriguez has the chops of a smart-aleck film school brat and the imagination of a big kid . . .,1
a thoroughly entertaining comedy that uses grant's own twist of acidity to prevent itself from succumbing to its own bathos .,1
"though few will argue that it ranks with the best of herzog's works , invincible shows he's back in form , with an astoundingly rich film .",1
offers a guilt-free trip into feel-good territory .,1
like a south-of-the-border melrose place .,1
it's never a good sign when a film's star spends the entirety of the film in a coma . it's a worse sign when you begin to envy her condition .,0
"leave it to the french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy melodrama .",1
monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .,1
"a movie more to be prescribed than recommended -- as visually bland as a dentist's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms .",0
it's no lie -- big fat liar is a real charmer .,1
to say this was done better in wilder's some like it hot is like saying the sun rises in the east .,0
does an impressive job of relating the complicated history of the war and of filling in the background .,1
"anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .",0
makes a joke out of car chases for an hour and then gives us half an hour of car chases .,0
"hardly a nuanced portrait of a young woman's breakdown , the film nevertheless works up a few scares .",0
"passion , lip-synching , tragedy , and lots of really really high notes . for me , this opera isn't a favorite , so it's a long time before the fat lady sings .",0
there's lots of cool stuff packed into espn's ultimate x .,1
i was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon .,1
there's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance .,1
"even if invincible is not quite the career peak that the pianist is for roman polanski , it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken .",1
"after all the big build-up , the payoff for the audience , as well as the characters , is messy , murky , unsatisfying .",0
decent but .,0
"every now and again , a movie comes along to remind us of how very a motion picture can truly be . frank mcklusky c . i . is that movie !",0
real women have curves doesn't offer any easy answers .,1
"crammed with incident , and bristles with passion and energy .",1
[fincher's] camera sense and assured pacing make it an above-average thriller .,1
opera on film is never satisfactory . the art demands live viewing . the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen .,0
marvelously entertaining and deliriously joyous documentary .,1
"if jews were catholics , this would be catechism",0
the entire movie establishes a wonderfully creepy mood .,1
"the animation and backdrops are lush and inventive , yet return to neverland never manages to take us to that elusive , lovely place where we suspend our disbelief .",0
"mild , meandering teen flick .",0
the whole film has this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product .,0
". . . plenty of warmth to go around , with music and laughter and the love of family .",1
"scherfig , who has had a successful career in tv , tackles more than she can handle .",0
directors brett morgen and nanette burstein have put together a bold biographical fantasia .,1
"takes you by the face , strokes your cheeks and coos beseechingly at you : slow down , shake off your tensions and take this picture at its own breezy , distracted rhythms .",1
illuminating if overly talky documentary .,1
it's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman .,1
"even through its flaws , revolution #9 proves to be a compelling , interestingly told film .",1
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",0
"the plot's clearly mythic structure may owe more to disney's strong sense of formula than to the original story . but while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold .",0
"lee's achievement extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability .",1
"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency .",1
the film apparently takes place in a fantasy world where people in hotel hallways recite poetry in voice-over instead of speaking to each other .,0
"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",1
this remake gets all there is to get out of a peculiar premise with promise : al pacino loathing robin williams .,1
"it's hard not to be seduced by [witherspoon's] charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the max .",1
"effective in all its aspects , margarita happy hour represents an auspicious feature debut for chaiken .",1
tends to plod .,0
"a much better documentary -- more revealing , more emotional and more surprising -- than its pedestrian english title would have you believe .",1
the narrative is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking mystery science theater 3000 guys .,0
"i wish i could say "" thank god it's friday "" , but the truth of the matter is i was glad when it was over .",0
it's obvious [je-gyu is] trying for poetry ; what he gets instead has all the lyricism of a limerick scrawled in a public restroom .,0
"evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter's invention .",0
"too smart to ignore but a little too smugly superior to like , this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot .",0
a valueless kiddie paean to pro basketball underwritten by the nba .,0
"that 'alabama' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of witherspoon ( who is always a joy to watch , even when her material is not first-rate ) . . .",1
a movie that will wear you out and make you misty even when you don't want to be .,1
"shamelessly resorting to pee-related sight gags that might even cause tom green a grimace ; still , myer's energy and the silliness of it all eventually prevail",1
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?",0
"elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone .",1
"at the film's centre is a precisely layered performance by an actor in his mid-seventies , michel piccoli .",1
"although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , dogtown and z-boys has a compelling story to tell .",1
"if oscar had a category called best film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .",0
"depending upon your reaction to this movie , you may never again be able to look at a red felt sharpie pen without disgust , a thrill , or the giggles .",1
kosminsky . . . puts enough salt into the wounds of the tortured and self-conscious material to make it sting .,1
captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head .,1
"too restrained to be a freak show , too mercenary and obvious to be cerebral , too and pretentious to be engaging . . . the isle defies an easy categorization .",0
a incompetência de marcus adams como roteirista só é superada por sua péssima direção .,0
lacks depth .,0
"not only is undercover brother as funny , if not more so , than both austin powers films , but it's also one of the smarter , savvier spoofs to come along in some time .",1
"it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting .",1
"meyjes's movie , like max rothman's future , does not work .",0
bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid .,1
"[hayek] throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina and she gradually makes us believe she is kahlo .",1
"howard and his co-stars all give committed performances , but they're often undone by howard's self-conscious attempts to find a 'literary' filmmaking style to match his subject .",0
polished korean political-action film is just as good -- and -- as hollywood action epics . is this progress ?,1
"keenly observed and refreshingly natural , swimming gets the details right , from its promenade of barely clad bodies in myrtle beach , s . c . , to the adrenaline jolt of a sudden lunch rush at the diner .",1
a rather average action film that benefits from several funny moments supplied by epps .,0
a certain sexiness underlines even the dullest tangents .,1
a very depressing movie of many missed opportunities .,0
"guy gets girl , guy loses girl , audience falls asleep .",0
about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,0
"when it comes to the battle of hollywood vs . woo , it looks like woo's a p . o . w .",0
"a grim , flat and werewolf movie that refuses to develop an energy level .",0
often silly  and gross  but it's rarely as moronic as some campus gross-out films .,0
"much of the lady and the duke is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .",1
a sentimental hybrid that could benefit from the spice of specificity .,0
"laconic and very stilted in its dialogue , this indie flick never found its audience , probably because it's extremely hard to relate to any of the characters .",0
the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they won't much care about .,0
"while guzmán frustratingly refuses to give pinochet's crimes a political context , his distance from the material is mostly admirable .",1
"not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real filmmaker . it must be in the genes .",1
"light the candles , bring out the cake and don't fret about the calories because there's precious little substance in birthday girl -- it's simply , and surprisingly , a nice , light treat .",1
"the film is like sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables .",0
"the ending doesn't work . . . but most of the movie works so well i'm almost recommending it , anyway -- maybe not to everybody , but certainly to people with a curiosity about how a movie can go very right , and then step wrong .",0
"'charly' will divide its audience in two separate groups , those reaching for more tissues and those begging for mercy . . .",1
an unabashedly schmaltzy and thoroughly enjoyable true story .,1
. . . a confusing drudgery .,0
"it's definitely an improvement on the first blade , since it doesn't take itself so deadly seriously .",1
"exciting and direct , with ghost imagery that shows just enough to keep us on our toes .",1
blanchett's performance confirms her power once again .,1
"the low-budget full frontal was one of the year's murkiest , intentionally obscure and self-indulgent pictures , and solaris is its big-budget brother .",0
"instead of hiding pinocchio from critics , miramax should have hidden it from everyone .",0
never inspires more than an interested detachment .,0
"if this movie belonged to a sorority , it would be called beta alpha delta .",0
"whether or not you buy mr . broomfield's findings , the film acquires an undeniable entertainment value as the slight , pale mr . broomfield continues to force himself on people and into situations that would make lesser men run for cover .",1
"sharp , lively , funny and ultimately sobering film .",1
"a pleasant , if forgettable , romp of a film .",1
a loving little film of considerable appeal .,1
nothing more substantial than a fitfully clever doodle .,0
scott delivers a terrific performance in this fascinating portrait of a modern lothario .,1
"it wraps up a classic mother/daughter struggle in recycled paper with a shiny new bow and while the audience can tell it's not all new , at least it looks pretty .",0
a moving story of determination and the human spirit .,1
"from beginning to end , this overheated melodrama plays like a student film .",0
whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black .,0
do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman doesn't work ?,1
"now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1
". . . post-september 11 , "" the sum of all fears "" seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves .",0
". . . a haunting vision , with images that seem more like disturbing hallucinations .",1
"a showcase for both the scenic splendor of the mountains and for legendary actor michel serrault , the film is less successful on other levels .",0
"kitschy , flashy , overlong soap opera .",0
ruh-roh ! romething's really wrong with this ricture !,0
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . . . . designed to provide a mix of smiles and tears , "" crossroads "" instead provokes a handful of unintentional howlers and numerous yawns .",0
"mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun .",1
"the film has a few cute ideas and several modest chuckles but it isn't exactly kiddie-friendly alas , santa is more ho-hum than ho-ho-ho and the snowman ( who never gets to play that flute ) has all the charm of a meltdown .",0
draggin' about dragons,0
"the final result makes for adequate entertainment , i suppose , but anyone who has seen chicago on stage will leave the theater feeling they've watched nothing but a pale imitation of the real deal .",0
"yes , i suppose it's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i didn't .",0
"even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying .",1
"although . . . visually striking and slickly staged , it's also cold , grey , antiseptic and emotionally desiccated .",0
grainy photography mars an otherwise delightful comedy of errors .,1
"an often-deadly , strange reading of a classic whose witty dialogue is treated with a baffling casual approach",0
"in execution , this clever idea is far less funny than the original , killers from space .",0
. . . stumbles over every cheap trick in the book trying to make the outrage come even easier .,0
